filepath,label,original_source_path,source_dataset,source_url,license_or_usage_note,width,height,sha256
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0766-S%TZ7.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\TZ7\DS-05-0766-S%TZ7.JPG,ICL_Dataset,,Academic use only,3648,2736,d2a5f1c572b9abe1142651063a47e543472bd0fc9538d4f98012e2b43a02b40c
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0767-S%TZ7.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\TZ7\DS-05-0767-S%TZ7.JPG,ICL_Dataset,,Academic use only,3648,2736,1ae9a7fb854cde703f13ff398a131e40c3328168760c8ae984c0abd320039a63
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0768-S%TZ7.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\TZ7\DS-05-0768-S%TZ7.JPG,ICL_Dataset,,Academic use only,3648,2736,b9f042fc5a0b39aaa247ab7bf800356171ad0d1d707006301624cb06a56f171b
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0769-S%TZ7.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\TZ7\DS-05-0769-S%TZ7.JPG,ICL_Dataset,,Academic use only,3648,2736,c59a303ceed2090f6b38ef64b0ad12e809cd79f9565698cd75277e80884f04c8
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0770-S%TZ7.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\TZ7\DS-05-0770-S%TZ7.JPG,ICL_Dataset,,Academic use only,3648,2736,8dd01233154f6828ce9bdf1e4b04d32ce51dc757c65489f9508c90cbef537daf
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0771-S%TZ7.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\TZ7\DS-05-0771-S%TZ7.JPG,ICL_Dataset,,Academic use only,3648,2736,af2ee5cfcbdb11acb5bf8b0cd506c88dbcee7f9f18c25d69965284588b8af9fb
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0772-S%TZ7.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\TZ7\DS-05-0772-S%TZ7.JPG,ICL_Dataset,,Academic use only,3648,2736,f3643bc100649778a93b25faad49bc8fc8b1b4eab06d4301081e992ad3a6bfa7
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0773-S%TZ7.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\TZ7\DS-05-0773-S%TZ7.JPG,ICL_Dataset,,Academic use only,3648,2736,6e646d628c60e7cb20bcb1723fe4d7a1b99b3b62f8f83d515a0d297961251f56
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0774-S%TZ7.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\TZ7\DS-05-0774-S%TZ7.JPG,ICL_Dataset,,Academic use only,3648,2736,bd5daba58ba39067966c7ebf6d41248fa7489226b61dc38fa44bca64ab6545cc
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0775-S%TZ7.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\TZ7\DS-05-0775-S%TZ7.JPG,ICL_Dataset,,Academic use only,3648,2736,12e3a27135df973b1e27bad9a158caa5c4b00dff1081a2e19d3a8d731f8a1e2a
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0776-S%TZ7.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\TZ7\DS-05-0776-S%TZ7.JPG,ICL_Dataset,,Academic use only,3648,2736,2a82259b1d2bcfc461898cc75d5448d0db2de44d302ff7ac6d49c986e87efea3
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0777-S%TZ7.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\TZ7\DS-05-0777-S%TZ7.JPG,ICL_Dataset,,Academic use only,3648,2736,38acc9397b110ec900ac69d269e5ee6f75b479ddbd8c821524fe977810cbae26
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0778-S%TZ7.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\TZ7\DS-05-0778-S%TZ7.JPG,ICL_Dataset,,Academic use only,3648,2736,f44e543adf411dd0da892c85a3e940e73f173799c221b18ef3f0b70bb81a3470
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0779-S%TZ7.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\TZ7\DS-05-0779-S%TZ7.JPG,ICL_Dataset,,Academic use only,3648,2736,f1dab7d82e793104d996b678abe645f981504096639462d3004cdd15e3c4ff44
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0780-S%TZ7.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\TZ7\DS-05-0780-S%TZ7.JPG,ICL_Dataset,,Academic use only,3648,2736,3eab4d945cb7bf27d008ea48dfe8acb0695fec353dc8e3c0fab062e383a0d30d
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0781-S%TZ7.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\TZ7\DS-05-0781-S%TZ7.JPG,ICL_Dataset,,Academic use only,3648,2736,1d4d931bad1f3ff9018ddeb9525547f16288c12453f1367595403075138a46f4
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0782-S%TZ7.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\TZ7\DS-05-0782-S%TZ7.JPG,ICL_Dataset,,Academic use only,3648,2736,312c0b0c85707ff7b75f09f0e8b2f65a7f2af7dc165fb4efe8b0658ed63b1131
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0783-S%TZ7.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\TZ7\DS-05-0783-S%TZ7.JPG,ICL_Dataset,,Academic use only,3648,2736,33d8863cac017de474c14dbf6ad2bb91e66e55e8706391e40dd6f04ac3970669
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0784-S%TZ7.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\TZ7\DS-05-0784-S%TZ7.JPG,ICL_Dataset,,Academic use only,3648,2736,2ddd5136487a65ef16ee3cdff0bbb6617e41e298e3ca18e331157d1dd435dfa6
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0785-S%TZ7.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\TZ7\DS-05-0785-S%TZ7.JPG,ICL_Dataset,,Academic use only,3648,2736,2c1f7c01813c847a830e16b9d02d7229e6e0f8ee0e0d1f714230d2c02cdff379
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0786-S%TZ7.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\TZ7\DS-05-0786-S%TZ7.JPG,ICL_Dataset,,Academic use only,3648,2736,e04ae056efdff35ac763a26286436814c7dc4e190d166932f6b28122ecf04a8b
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0787-S%TZ7.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\TZ7\DS-05-0787-S%TZ7.JPG,ICL_Dataset,,Academic use only,3648,2736,9a616e414afb6212a79565426bff2d3e110bc62715a8482ffc9214d2157139dc
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0788-S%TZ7.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\TZ7\DS-05-0788-S%TZ7.JPG,ICL_Dataset,,Academic use only,3648,2736,385b1171ed435c09301756eb49b5e4ecb9e2fd4feb61636643a6fe3d95b6e056
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0789-S%TZ7.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\TZ7\DS-05-0789-S%TZ7.JPG,ICL_Dataset,,Academic use only,3648,2736,aafc6f823d69429baafe1c2d7948542985f87d45d3b140eb0ca854d52899185a
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0790-S%TZ7.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\TZ7\DS-05-0790-S%TZ7.JPG,ICL_Dataset,,Academic use only,3648,2736,4021692b7eb9380043b930373374e08691e63aac56de59a7749f42ba25cd51c3
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0791-S%TZ7.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\TZ7\DS-05-0791-S%TZ7.JPG,ICL_Dataset,,Academic use only,3648,2736,7c847ecbc613dfe37433305cffc1dbe7312a377ac79dec7fc3b3b2a310d8a223
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0792-S%TZ7.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\TZ7\DS-05-0792-S%TZ7.JPG,ICL_Dataset,,Academic use only,3648,2736,82207cf3fba3744ba14968bdcd867b2d35a90cbcbadaf6f4fdd1cde074514563
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0793-S%TZ7.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\TZ7\DS-05-0793-S%TZ7.JPG,ICL_Dataset,,Academic use only,3648,2736,a3ba331016d7d75a3d9fb88af4b1011fba1b7ed7f5586ae1b8d8d570678899e7
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0794-S%TZ7.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\TZ7\DS-05-0794-S%TZ7.JPG,ICL_Dataset,,Academic use only,3648,2736,2ff5ada9938dc623a34bf5ad0fcf2a7ee530d952086baba531105eae98f6a87a
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0795-S%TZ7.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\TZ7\DS-05-0795-S%TZ7.JPG,ICL_Dataset,,Academic use only,3648,2736,136e31de11d05ddf1023a94ccf45c6b634feaaf2837a8e1ce6b4e1c00928e3ec
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0225-S%V550B.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\V550B\DS-05-0225-S%V550B.JPG,ICL_Dataset,,Academic use only,2576,1932,af5504541ac50ab60a56dda5423706b641fb139dc5cf9b325f8b6de1b155eec7
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0226-S%V550B.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\V550B\DS-05-0226-S%V550B.JPG,ICL_Dataset,,Academic use only,2576,1932,0aa1bd65162ef8c2f7a6515829d133ab0c6f954ed0bd197a79aeee0c64ed66df
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0227-S%V550B.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\V550B\DS-05-0227-S%V550B.JPG,ICL_Dataset,,Academic use only,2576,1932,712d691372e62add519aaf6762343f28ca39f284bf5fd4b1fa02980295f4a492
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0228-S%V550B.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\V550B\DS-05-0228-S%V550B.JPG,ICL_Dataset,,Academic use only,2576,1932,b50cfbe4c0929c0ef2b9ad0c1d79df4edc05fc78c8b8eb8a60dcfae03e9be3b1
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0229-S%V550B.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\V550B\DS-05-0229-S%V550B.JPG,ICL_Dataset,,Academic use only,2576,1932,c271568b3cfed5d9c6bf4c06947d681233b45fc7069ec28f5b9b3104bef3029b
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0230-S%V550B.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\V550B\DS-05-0230-S%V550B.JPG,ICL_Dataset,,Academic use only,2576,1932,1e0c7c0a3dbdb41a51071656f31bad4c5ed28b4bad22483fa3c2521ccde3b047
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0231-S%V550B.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\V550B\DS-05-0231-S%V550B.JPG,ICL_Dataset,,Academic use only,2576,1932,005624819be4ce5dd7984ba57604a994e096d728fb801f7a7acc102b43168606
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0232-S%V550B.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\V550B\DS-05-0232-S%V550B.JPG,ICL_Dataset,,Academic use only,2576,1932,7e654eae9a1973893b05f7a803be27dd343ffe82ed6c08f3529b6b4363def3ae
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0233-S%V550B.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\V550B\DS-05-0233-S%V550B.JPG,ICL_Dataset,,Academic use only,2576,1932,b874ff01c9727e1aac771f0dcbac1bf247fffac6522a8233bfdc6ca14ecc385d
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0234-S%V550B.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\V550B\DS-05-0234-S%V550B.JPG,ICL_Dataset,,Academic use only,2576,1932,1d6fdc9313ba5c959ec3e63ebcf93207b956827e74abab2ad9b3aacdab50738c
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0235-S%V550B.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\V550B\DS-05-0235-S%V550B.JPG,ICL_Dataset,,Academic use only,2576,1932,ff102ad20410820b13c959d54fbdffcf2d3f70e702b5ce756535c417dd4d5ce4
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0236-S%V550B.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\V550B\DS-05-0236-S%V550B.JPG,ICL_Dataset,,Academic use only,2576,1932,ac3d6f47a40b6514879d9bd4959a2a8d2786c7631c8107256dce2f7c4e8b8b84
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0237-S%V550B.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\V550B\DS-05-0237-S%V550B.JPG,ICL_Dataset,,Academic use only,2576,1932,20ef482b0f60b9cd650bfcb11ae8d1664695199c5fdfc03e1ae0655c0b9b5acd
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0238-S%V550B.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\V550B\DS-05-0238-S%V550B.JPG,ICL_Dataset,,Academic use only,2576,1932,4d63e139e68c7dcc33e1e82428ba16c6dd758ad06f50e9a4e17f1e02220235cb
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0239-S%V550B.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\V550B\DS-05-0239-S%V550B.JPG,ICL_Dataset,,Academic use only,2576,1932,474a0a1d15941f33ad1d5e00c03bd9c6c5975c0d8d8ba33344aa2b8203c2e4f0
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0240-S%V550B.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\V550B\DS-05-0240-S%V550B.JPG,ICL_Dataset,,Academic use only,2576,1932,83af1af85cfbe246e507ef9b9f419614ff98adaabef209d63a9e267a96f29d40
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0241-S%V550B.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\V550B\DS-05-0241-S%V550B.JPG,ICL_Dataset,,Academic use only,2576,1932,938930ec02f824a8c31c644d41c28b23289ca0026d1d0ff0295ef92a9112f3ff
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0242-S%V550B.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\V550B\DS-05-0242-S%V550B.JPG,ICL_Dataset,,Academic use only,2576,1932,b79ad765e86b9f094d5fa496f9ae4fb69c43b2dea1135941a7a5365fb8d1c1c6
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0243-S%V550B.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\V550B\DS-05-0243-S%V550B.JPG,ICL_Dataset,,Academic use only,2576,1932,8b0bd5fe262fec3cc5848b471373ca60828e273257286c8281abe2be25197b2f
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0244-S%V550B.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\V550B\DS-05-0244-S%V550B.JPG,ICL_Dataset,,Academic use only,2576,1932,03c656806f6787ad30d4b47f1572dec460abd89559c8cf0c0355f9e67248a398
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0796-S%V550B.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\V550B\DS-05-0796-S%V550B.JPG,ICL_Dataset,,Academic use only,2576,1932,418eb3d2966ec8568932a9102dd29da7a142874a9c83a24bcb881598d8f82d3a
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0797-S%V550B.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\V550B\DS-05-0797-S%V550B.JPG,ICL_Dataset,,Academic use only,2576,1932,ed488f78d1fe9b3f54db427e77290f01d8f96e9d1f547b31a004147bdaee76dc
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0798-S%V550B.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\V550B\DS-05-0798-S%V550B.JPG,ICL_Dataset,,Academic use only,2576,1932,f35c1076e7a16396ba2af4e13a96db69e155139e74e1cfe6a1268480d905edde
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0799-S%V550B.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\V550B\DS-05-0799-S%V550B.JPG,ICL_Dataset,,Academic use only,2576,1932,36966ce405a14929697de519a3c71d5138e94e0a633f31111c3730691492d2b5
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0800-S%V550B.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\V550B\DS-05-0800-S%V550B.JPG,ICL_Dataset,,Academic use only,2576,1932,f4672f115b1e891104da38b05b4e45247518b15515ed02d1c5c8782619c9ee89
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0801-S%V550B.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\V550B\DS-05-0801-S%V550B.JPG,ICL_Dataset,,Academic use only,2576,1932,a68a64dabc7e774faf4dee2f0a1fcb256143cd3af9b72fdeeaef88ee2816578f
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0802-S%V550B.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\V550B\DS-05-0802-S%V550B.JPG,ICL_Dataset,,Academic use only,2576,1932,af9518fbef5e972c9c276c33d788da495e3417db26501938d0dfe696d1e723eb
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0803-S%V550B.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\V550B\DS-05-0803-S%V550B.JPG,ICL_Dataset,,Academic use only,1932,2576,9f8ba8eec9dc4a42b72b8c8219c10075aa38a7529c5b54c7686fe5a411e63965
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0804-S%V550B.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\V550B\DS-05-0804-S%V550B.JPG,ICL_Dataset,,Academic use only,2576,1932,c388ea882478d0b44b25bc44913a42e2d2e34679f3c2d615e8d06ebefac81a78
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0805-S%V550B.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\V550B\DS-05-0805-S%V550B.JPG,ICL_Dataset,,Academic use only,2576,1932,643898a4266714afddb003941ef66b48735264c87e4eb390b678fbadf3895a1c
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0806-S%V550B.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\V550B\DS-05-0806-S%V550B.JPG,ICL_Dataset,,Academic use only,2576,1932,795ceced454735735d153f805cc8b4519e15e7a171afcdc835e74b486d960e1b
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0807-S%V550B.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\V550B\DS-05-0807-S%V550B.JPG,ICL_Dataset,,Academic use only,2576,1932,3a49e481a6e54fca0b2a5143ade2067b502dbec749956b84181135e4b86b7f4d
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0808-S%V550B.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\V550B\DS-05-0808-S%V550B.JPG,ICL_Dataset,,Academic use only,2576,1932,aaecce4a7d2768a4a9b342923565ddf37a2b34693aa7b47eca594356ed3663ae
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0809-S%V550B.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\V550B\DS-05-0809-S%V550B.JPG,ICL_Dataset,,Academic use only,2576,1932,aea69f71d0a1de1ea46ac31b1f73362752c6193c738eab1353cb19725ceccd1a
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0810-S%V550B.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\V550B\DS-05-0810-S%V550B.JPG,ICL_Dataset,,Academic use only,2576,1932,b6807292e4b537657cdec85cce8bc10db4af3ef498ec7a3f8e976047ce9734a9
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0811-S%V550B.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\V550B\DS-05-0811-S%V550B.JPG,ICL_Dataset,,Academic use only,2576,1932,0327fdacae87527fb225f03c0ac93b4dfbb9d4c318e9e800c8112fce7c3e6ee6
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0812-S%V550B.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\V550B\DS-05-0812-S%V550B.JPG,ICL_Dataset,,Academic use only,2576,1932,8f5b6f650770a492a3b25ae19d5c5f928e1b57ac5df9fecbe1fe0f4713e3663a
E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\real\DS-05-0813-S%V550B.JPG,real,E:\ML Latest Assignment\ML Latest Assignment\scripts\..\dataset\raw\icl\SingleCaptureImages\SingleCaptureImages\V550B\DS-05-0813-S%V550B.JPG,ICL_Dataset,,Academic use only,2576,1932,52f65a21c158921ff6e0f5855020024d031f34fb5e98aa958fadbb7d764022b6
